FID_Ottawa,addr_city,addr_house,addr_postc,addr_stree,Title,phone,shoptype,website,FID_Otta_1,flag,ONS_ID,NeighName,POPEST,Address,Longitude,Latitude
273,Ottawa,1565,K1G 0E9,Alta Vista Drive,Vista Min-a-Mart,-7118,Convenience stores and gas stations,Not available,109,0,947,Riverview,6297,"1565 Alta Vista Drive, Ottawa,K1G 0E9",-75.65731372,45.40860505
436,Ottawa,1559,K1G 0E9,Alta Vista Drive,Shoppers Drug Mart,-2795,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/639,109,0,947,Riverview,6297,"1559 Alta Vista Drive, Ottawa,K1G 0E9",-75.65716642,45.40876935
188,Ottawa,139,K1R 7M2,Rochester Street,Hung Phat Grocery,16132370065,Convenience stores and gas stations,Not Available,46,0,957,West Centretown,9856,"139 Rochester Street, Ottawa,K1R 7M2",-75.71168494,45.40885725
245,Ottawa,590,K1R 5P3,Gladstone Avenue,New Olympia Market Centre,16132624480,Convenience stores and gas stations,Not Available,17,1,24,Centretown,24994,"590 Gladstone Avenue, Ottawa,K1R 5P3",-75.70080994,45.40901915
196,Ottawa,595,K1R 5P2,Gladstone Avenue,Domestic Foods,-6269,Convenience stores and gas stations,Not Available,17,1,24,Centretown,24994,"595 Gladstone Avenue, Ottawa,K1R 5P2",-75.70109844,45.40917765
91,Ottawa,564,K1R 5P3,Gladstone Avenue,Margo Fresh,16137220061,Independent and specialty stores,Not Available,17,1,24,Centretown,24994,"564 Gladstone Avenue, Ottawa,K1R 5P3",-75.70010154,45.40925035
249,Ottawa,86,K1Y 1K7,Forward Ave,Silvercity Food Market,-3739,Convenience stores and gas stations,https://silver-city-food-market.business.site/,26,1,47,Hintonburg - Mechanicsville,9368,"86 Forward Ave, Ottawa,K1Y 1K7",-75.73329835,45.40936815
207,Ottawa,794,K1R 6R2,Somerset Street West,Lim Bangkok Grocery,16135944673,Independent and specialty stores,Not Available,46,0,957,West Centretown,9856,"794 Somerset Street West, Ottawa,K1R 6R2",-75.71016934,45.40960015
341,Ottawa,71,K1R 7N8,Preston Street,Preston Food Market,16132382448,Convenience stores and gas stations,Not Available,46,0,957,West Centretown,9856,"71 Preston Street, Ottawa,K1R 7N8",-75.71473954,45.40966025
107,Ottawa,512,K2P 1Z6,Bank Street,C-Store,-11050,Convenience stores and gas stations,http://macewen.ca/,17,1,24,Centretown,24994,"512 Bank Street, Ottawa,K2P 1Z6",-75.69262743,45.40975955
338,Ottawa,791,K1R 6R3,Somerset Street West,Phuoc Loi Orient Grocery,16132307352,Independent and specialty stores,Not Available,46,0,957,West Centretown,9856,"791 Somerset Street West, Ottawa,K1R 6R3",-75.71037354,45.40979385
433,Ottawa,1010,K1G 4A2,Belfast Road,Mid-East Foods,-3381,Independent and specialty stores,https://www.mideastfoods.com/,55,0,917,East Industrial,2084,"1010 Belfast Road, Ottawa,K1G 4A2",-75.63024452,45.41010626
241,Ottawa,143,K1S 5V9,Main Street,NU Grocery,16132330678,Convenience stores and gas stations,http://nugrocery.com/,73,1,82,Old Ottawa East,6645,"143 Main Street, Ottawa,K1S 5V9",-75.67835673,45.41014795
65,Ottawa,775,K1R 6R1,Somerset Street West,Manphong Supermarket,16132309934,Independent and specialty stores,Not Available,46,0,957,West Centretown,9856,"775 Somerset Street West, Ottawa,K1R 6R1",-75.70967164,45.41015355
315,Ottawa,764,K1R 6P9,Somerset Street West,Little Latin America,16132354970,Independent and specialty stores,Not Available,46,0,957,West Centretown,9856,"764 Somerset Street West, Ottawa,K1R 6P9",-75.70870774,45.41017605
347,Ottawa,508,K2P 1Z4,Bank Street,Arum Korean Market,-6653,Independent and specialty stores,http://www.sushiboxgroup.com/,17,1,24,Centretown,24994,"508 Bank Street, Ottawa,K2P 1Z4",-75.69265504,45.41027045
190,Ottawa,22,K1S 1W7,Pretoria Avenue,Seoul Mart,16135679988,Independent and specialty stores,https://seoulmart.business.site/?utm_source=gmb&utm_medium=referral,23,0,923,Glebe - Dows Lake,12193,"22 Pretoria Avenue, Ottawa,K1S 1W7",-75.68528633,45.41029835
328,Ottawa,712,K1R 6P8,Somerset Street West,Kowloon,16132331108,Independent and specialty stores,Not Available,46,0,957,West Centretown,9856,"712 Somerset Street West, Ottawa,K1R 6P8",-75.70763574,45.41049125
17,Ottawa,64," K1S 1V4
",Isabella Street,Loblaws,-5062,Supermarkets and traditional formats,https://www.loblaws.ca/store-locator/details/1095,23,0,923,Glebe - Dows Lake,12193,"64 Isabella Street, Ottawa, K1S 1V4
",-75.68580473,45.41049125
209,Ottawa,725,K1R 6P7,Somerset Street West,Shiraz Market,16135631207,Independent and specialty stores,Not Available,46,0,957,West Centretown,9856,"725 Somerset Street West, Ottawa,K1R 6P7",-75.70847824,45.41059465
239,Ottawa,1000,K1G 4A2,Belfast Road,Price Group,16132414888,Mass merchandisers / club stores,Not Available,55,0,917,East Industrial,2084,"1000 Belfast Road, Ottawa,K1G 4A2",-75.63115512,45.41116846
314,Ottawa,676,K1R 6P4,Somerset Street West,Petro-Canada,-10404,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/676-somerset-street-ottawa?utm_source=G&utm_medium=lpm&utm_campaign=suncor,46,0,957,West Centretown,9856,"676 Somerset Street West, Ottawa,K1R 6P4",-75.70583254,45.41120705
75,Ottawa,631,K1G 0Z1,Industrial Avenue,Pioneer - Gas Station,-3603,Convenience stores and gas stations,https://www.pioneer.ca/?utm_source=G&utm_medium=lpm&utm_campaign=parkland,55,0,917,East Industrial,2084,"631 Industrial Avenue, Ottawa,K1G 0Z1",-75.64091762,45.41129785
284,Ottawa,197,K1G 3X8,Trainyards Drive,Bulk Barn,-959,Independent and specialty stores,https://www.bulkbarn.ca/home-en/index_deals.html,55,0,917,East Industrial,2084,"197 Trainyards Drive, Ottawa,K1G 3X8",-75.63843552,45.41132606
208,Ottawa,685,K1R 6P3,Somerset Street West,Yi Chang Tang,-5530,Independent and specialty stores,Not available,46,0,957,West Centretown,9856,"685 Somerset Street West, Ottawa,K1R 6P3",-75.70622614,45.41137895
357,Ottawa,450,K2P 1Z1,Bank Street,Circle K,-1198,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/450-bank-st/0852260?utm_source=google&utm_medium=local&utm_campaign=google-local,17,1,24,Centretown,24994,"450 Bank Street, Ottawa,K2P 1Z1",-75.69360664,45.41164485
163,Ottawa,99,K1S 1B7,Main Street,Dixie Dairy,-6772,Convenience stores and gas stations,Not Available,73,1,82,Old Ottawa East,6645,"99 Main Street, Ottawa,K1S 1B7",-75.67912483,45.41165705
481,Ottawa,455,K2P 1Y9,Bank Street,Shoppers Drug Mart,-9891,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/1428,17,1,24,Centretown,24994,"455 Bank Street, Ottawa,K2P 1Y9",-75.69329094,45.41210195
350,Ottawa,1515,K1G 0Z9,St-Laurent Boulevard,MacEwen,16137457404,Convenience stores and gas stations,https://macewen.ca/,55,0,917,East Industrial,2084,"1515 St-Laurent Boulevard, Ottawa,K1G 0Z9",-75.63012902,45.41239676
322,Ottawa,820,K1G 0Z4,Belfast Road,Farm Boy,-1516,Supermarkets and traditional formats,https://www.farmboy.ca/stores/train-yards/,55,0,917,East Industrial,2084,"820 Belfast Road, Ottawa,K1G 0Z4",-75.63787802,45.41258896
300,Ottawa,100,K1G 0Z1,Trainyards Drive,Chuck's Deli and Convenience,-2472,Other,Not available,55,0,917,East Industrial,2084,"100 Trainyards Drive, Ottawa,K1G 0Z1",-75.64636422,45.41277946
42,Ottawa,450,K1G 0Z3,Industrial Avenue,Walmart Supercentre,-1674,Mass merchandisers / club stores,https://www.walmart.ca/en/stores-near-me/ottawa-east-on-1031,55,0,917,East Industrial,2084,"450 Industrial Avenue, Ottawa,K1G 0Z3",-75.64988892,45.41313966
375,Ottawa,386,K2P 1Y4,Bank Street,Thana Markets,-4142,Convenience stores and gas stations,Not available,17,1,24,Centretown,24994,"386 Bank Street, Ottawa,K2P 1Y4",-75.69496024,45.41353085
206,Ottawa,322,K2P 1Y1,Bank Street,Quickie,-1262,Convenience stores and gas stations,https://www.quickiestores.com/,17,1,24,Centretown,24994,"322 Bank Street, Ottawa,K2P 1Y1",-75.69550104,45.41412675
228,Ottawa,388,K2P 1N3,Elgin St,Circle K,-7281,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/388-elgin-st/0801358?utm_source=google&utm_medium=local&utm_campaign=google-local,17,1,24,Centretown,24994,"388 Elgin St, Ottawa,K2P 1N3",-75.68764114,45.41448515
143,Gloucester,1494,K1B 3V5,Innes Road,Circle K,-4952,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/gloucester/1494-innes-rd/0852557?utm_source=google&utm_medium=local&utm_campaign=google-local,55,0,917,East Industrial,2084,"1494 Innes Road, Gloucester,K1B 3V5",-75.60455731,45.41466056
336,Ottawa,296,K2P 1X8,Bank Street,Your Independent Grocer,-9538,Supermarkets and traditional formats,https://www.yourindependentgrocer.ca/store-locator/details/2691,17,1,24,Centretown,24994,"296 Bank Street, Ottawa,K2P 1X8",-75.69649264,45.41504035
366,Ottawa,180,K1S 5J6,Lees Avenue,180 Food Market,-4477,Convenience stores and gas stations,Not available,73,1,82,Old Ottawa East,6645,"180 Lees Avenue, Ottawa,K1S 5J6",-75.67065803,45.41539935
367,Ottawa,190,K1S 5L5,Lees Avenue,Lees Market,16135650902,Convenience stores and gas stations,https://www.expresspros.com/ottawaon/,73,1,82,Old Ottawa East,6645,"190 Lees Avenue, Ottawa,K1S 5L5",-75.66996733,45.41541346
74,Ottawa,245,1R 5Z4,Bay Street,Bayscorner,-4855,Convenience stores and gas stations,Not available,17,1,24,Centretown,24994,"245 Bay Street, Ottawa,1R 5Z4",-75.70405634,45.41548215
213,Ottawa,348,K2P 1M6,Elgin Street,Quickie,-9085,Convenience stores and gas stations,https://www.quickiestores.com/,17,1,24,Centretown,24994,"348 Elgin Street, Ottawa,K2P 1M6",-75.68869993,45.41572075
210,Ottawa,260,K2P 1X4,Bank Street,Royal Variety Convenience,16132357797,Convenience stores and gas stations,http://royalvarietyconvenience.square.site/,17,1,24,Centretown,24994,"260 Bank Street, Ottawa,K2P 1X4",-75.69714754,45.41609785
318,Ottawa,435,K1R 7X4,Albert Street,Quickie,-7332,Convenience stores and gas stations,https://www.quickiestores.com/,17,1,24,Centretown,24994,"435 Albert Street, Ottawa,K1R 7X4",-75.70717824,45.41716615
345,Ottawa,280,K2P 1M2,Elgin Street,Zesty Market,-10288,Convenience stores and gas stations,Not available,17,1,24,Centretown,24994,"280 Elgin Street, Ottawa,K2P 1M2",-75.69005244,45.41727455
227,Ottawa,380,K1P 5K3,Laurier Avenue West,JJ's Market,16132368914,Convenience stores and gas stations,Not Available,17,1,24,Centretown,24994,"380 Laurier Avenue West, Ottawa,K1P 5K3",-75.70093554,45.41762475
195,Ottawa,427,K1A 0K1,Laurier Avenue West,Slater Street Market,16132330434,Convenience stores and gas stations,Not Available,17,1,24,Centretown,24994,"427 Laurier Avenue West, Ottawa,K1A 0K1",-75.70324264,45.41766115
486,Ottawa,407,K1R 7Y7,Laurier Avenue West,Rexall,-3726,Drugstores,https://www.rexall.ca/storelocator/store/8147,17,1,24,Centretown,24994,"407 Laurier Avenue West, Ottawa,K1R 7Y7",-75.70310114,45.41771355
351,Ottawa,407,K1R 7Z0,Laurier Avenue West,Spot Plus,-1715,Convenience stores and gas stations,Not available,17,1,24,Centretown,24994,"407 Laurier Avenue West, Ottawa,K1R 7Z0",-75.70281404,45.41777775
275,Gloucester,1665,K1B 3L7,Cyrville Road,Moe's,16137485535,Convenience stores and gas stations,Not Available,102,1,86,Pineview,6169,"1665 Cyrville Road, Gloucester,K1B 3L7",-75.60803281,45.41814356
476,Ottawa,174,K2P 1W6,Bank Street,Shoppers Drug Mart,-6567,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/988,17,1,24,Centretown,24994,"174 Bank Street, Ottawa,K2P 1W6",-75.69910824,45.41835345
191,Gloucester,1627,K1B 3L7,Cyrville Rd,Seaway Gas and Fuel,16137476137,Convenience stores and gas stations,Not Available,102,1,86,Pineview,6169,"1627 Cyrville Rd, Gloucester,K1B 3L7",-75.61024461,45.41866876
355,Ottawa,193,K2P 0S5,Metcalfe Street,Farm Boy,+1 613-598-0257,Supermarkets and traditional formats,https://www.farmboy.ca/stores/metcalfe/,17,1,24,Centretown,24994,"193 Metcalfe Street, Ottawa,K2P 0S5",-75.69338954,45.41875505
487,Ottawa,160,K2P 2C4,Elgin Street,Rexall,-5048,Drugstores,https://www.rexall.ca/storelocator/store/8190,17,1,24,Centretown,24994,"160 Elgin Street, Ottawa,K2P 2C4",-75.69396714,45.41920005
142,Gloucester,1941,K1B 4C6,Innes Road,Petro-Canada,-3154,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/1941-innes-road-gloucester?utm_source=G&utm_medium=lpm&utm_campaign=suncor,102,1,86,Pineview,6169,"1941 Innes Road, Gloucester,K1B 4C6",-75.5965681,45.41945426
385,Ottawa,160,K2P 2P7,Elgin Street,Circle K,-8943,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/11-160-elgin-street/0800367?utm_source=google&utm_medium=local&utm_campaign=google-local,17,1,24,Centretown,24994,"160 Elgin Street, Ottawa,K2P 2P7",-75.69423904,45.41952006
483,Ottawa,240,K1P 6C9,Sparks Street,Rexall,-2048,Drugstores,https://www.rexall.ca/storelocator/store/1255,17,1,24,Centretown,24994,"240 Sparks Street, Ottawa,K1P 6C9",-75.70265254,45.42024895
238,Ottawa,1392,K1L 3M9,Cyrville Road,Africa World Market,-1181,Independent and specialty stores,http://www.africaworldmarket.ca/,55,0,917,East Industrial,2084,"1392 Cyrville Road, Ottawa,K1L 3M9",-75.62164721,45.42051726
217,Ottawa,50,K1A 0S6,O'Connor Street,Ceci Cela,-4099,Convenience stores and gas stations,Not available,17,1,24,Centretown,24994,"50 O'Connor Street, Ottawa,K1A 0S6",-75.69900564,45.42074055
390,Ottawa,1435,K1B 3L7,Cyrville Road,Real Canadian Wholesale Club,+1(613) 747-5462,Mass merchandisers / club stores,https://www.wholesaleclub.ca/store-locator/details/0245?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws,55,0,917,East Industrial,2084,"1435 Cyrville Road, Ottawa,K1B 3L7",-75.61789481,45.42076936
379,Ottawa,109,K1N 5A4,Mann Avenue,Barwaaqo Food Centre,-11246,Convenience stores and gas stations,Not available,41,0,949,Sandy Hill,11365,"109 Mann Avenue, Ottawa,K1N 5A4",-75.67230773,45.42124806
381,Ottawa,118,K1N 5A4,Mann Avenue,Quickie,-1334,Convenience stores and gas stations,https://www.quickiestores.com/,41,0,949,Sandy Hill,11365,"118 Mann Avenue, Ottawa,K1N 5A4",-75.67195553,45.42136726
105,Navan,1220,K4B 1J4,Colonial Rd,J.T. Bradley's,16138353781,Convenience stores and gas stations,Not Available,97,0,936,Navan - Sarsfield,4253,"1220 Colonial Rd, Navan,K4B 1J4",-75.42529945,45.42162297
455,Ottawa,1200,K1K 3B8,St-Laurent Boulevard,Shoppers Drug Mart,-8372,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/621,36,0,940,Overbrook - McArthur,19599,"1200 St-Laurent Boulevard, Ottawa,K1K 3B8",-75.63923532,45.42295926
246,Ottawa,296,K1N 6W1,Somerset Street East,Safi Fine Foods,16134227234,Independent and specialty stores,https://www.facebook.com/profile.php?id=100054427691941,41,0,949,Sandy Hill,11365,"296 Somerset Street East, Ottawa,K1N 6W1",-75.67582343,45.42376896
106,Ottawa,287,K1N 6V7,Somerset Street East,Quickie,-861,Convenience stores and gas stations,https://www.quickiestores.com/,41,0,949,Sandy Hill,11365,"287 Somerset Street East, Ottawa,K1N 6V7",-75.67658183,45.42378066
360,Ottawa,289,K1K 1X1,Queen Mary Street,Silver City Food Market Two,16137420215,Convenience stores and gas stations,Not Available,36,0,940,Overbrook - McArthur,19599,"289 Queen Mary Street, Ottawa,K1K 1X1",-75.65303302,45.42529326
359,Ottawa,1034,K1K 3P9,Lola Street,Lola's Confectionery,16137410802,Convenience stores and gas stations,Not Available,36,0,940,Overbrook - McArthur,19599,"1034 Lola Street, Ottawa,K1K 3P9",-75.65253992,45.42533026
302,Ottawa,50,K1N 9J7,Rideau Street,Farm Boy,-1889,Supermarkets and traditional formats,https://www.farmboy.ca/stores/rideau/,41,0,949,Sandy Hill,11365,"50 Rideau Street, Ottawa,K1N 9J7",-75.69283904,45.42543246
473,Ottawa,50,K1N 9J7,Rideau Street,Shoppers Drug Mart,-3381,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/631,41,0,949,Sandy Hill,11365,"50 Rideau Street, Ottawa,K1N 9J7",-75.69230524,45.42562456
340,Ottawa,210,K1N 6P2,Laurier Avenue East,Circle K,-8523,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/210-laurier-avenue-east/0800191?utm_source=google&utm_medium=local&utm_campaign=google-local,41,0,949,Sandy Hill,11365,"210 Laurier Avenue East, Ottawa,K1N 6P2",-75.68176563,45.42564076
159,Gloucester,1134,K1J 8V1,Ogilvie Rd,Pioneer - Gas Station,-10264,Convenience stores and gas stations,https://www.pioneer.ca/?utm_source=G&utm_medium=lpm&utm_campaign=parkland,36,0,940,Overbrook - McArthur,19599,"1134 Ogilvie Rd, Gloucester,K1J 8V1",-75.63115172,45.42604356
380,Ottawa,487,K1N 7K1,Cumberland Street,Remac,16132307333,Convenience stores and gas stations,Not Available,41,0,949,Sandy Hill,11365,"487 Cumberland Street, Ottawa,K1N 7K1",-75.68596703,45.42629236
226,Ottawa,1,K1N 5X4,Nicholas Street,Wix Mart,-6846,Convenience stores and gas stations,Not available,41,0,949,Sandy Hill,11365,"1 Nicholas Street, Ottawa,K1N 5X4",-75.69010884,45.42652276
395,Ottawa,1021,K1J 7S3,Cyrville Road,Food Basics,-5899,Supermarkets and traditional formats,http://www.foodbasics.ca/,36,0,940,Overbrook - McArthur,19599,"1021 Cyrville Road, Ottawa,K1J 7S3",-75.63659752,45.42671496
221,Gloucester,1137,K1J 7P6,Ogilvie Road,Win Tai Market,-4236,Independent and specialty stores,Not available,36,0,940,Overbrook - McArthur,19599,"1137 Ogilvie Road, Gloucester,K1J 7P6",-75.63106662,45.42674396
415,Ottawa,275,K1N 6P7,Laurier Avenue East,Food Frenz,16132330725,Independent and specialty stores,https://www.foodfrenz.ca/,41,0,949,Sandy Hill,11365,"275 Laurier Avenue East, Ottawa,K1N 6P7",-75.68011083,45.42676876
371,Ottawa,159,K1N 5X1,Rideau Street,Zesty Mart,-10741,Convenience stores and gas stations,Not available,71,0,908,Byward Market,5382,"159 Rideau Street, Ottawa,K1N 5X1",-75.68991684,45.42718496
16,Ottawa,1021,K1K 3B1,St-Laurent Boulevard,Marché Adonis,+1(613) 778-8883,Supermarkets and traditional formats,https://www.groupeadonis.ca/en/find-us/marche-adonis-ottawa,36,0,940,Overbrook - McArthur,19599,"1021 St-Laurent Boulevard, Ottawa,K1K 3B1",-75.63699802,45.42733876
280,Gloucester,2063,K1B 4W7,Meadowbrook Road,Circle K,-8570,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/gloucester/2063-meadowbrook-rd/0868014?utm_source=google&utm_medium=local&utm_campaign=google-local,102,1,86,Pineview,6169,"2063 Meadowbrook Road, Gloucester,K1B 4W7",-75.60131911,45.42744096
294,Ottawa,1020,K1K 4S2,St-Laurent Boulevard,Geeland Baguio Store,16137424282,Independent and specialty stores,http://geeland.ca/,36,0,940,Overbrook - McArthur,19599,"1020 St-Laurent Boulevard, Ottawa,K1K 4S2",-75.63980752,45.42757696
372,Ottawa,345,K1N 7G1,Dalhousie Street,Millennium Convenience,-2950,Convenience stores and gas stations,Not Available,71,0,908,Byward Market,5382,"345 Dalhousie Street, Ottawa,K1N 7G1",-75.69047204,45.42829666
199,Ottawa,431,K1K 1L8,Donald Street,Quickie,-2001,Convenience stores and gas stations,https://www.quickiestores.com/,36,0,940,Overbrook - McArthur,19599,"431 Donald Street, Ottawa,K1K 1L8",-75.64931912,45.42845506
90,Ottawa,1007,K1K 3B1,St-Laurent Boulevard,Petro-Canada,-4882,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/1007-st-laurent-blvd-ottawa?utm_source=G&utm_medium=lpm&utm_campaign=suncor,36,0,940,Overbrook - McArthur,19599,"1007 St-Laurent Boulevard, Ottawa,K1K 3B1",-75.63900992,45.42848576
219,Ottawa,455,K1K 1L8,Donald Street,Esso,16137470643,Convenience stores and gas stations,https://www.esso.ca/en-ca/find-station/ESSO-OTTAWA-ON-TARGETFUEL-200323850?utm_source=google&utm_medium=organic&utm_campaign=gmb,36,0,940,Overbrook - McArthur,19599,"455 Donald Street, Ottawa,K1K 1L8",-75.64794182,45.42868186
78,Ottawa,292,K1N 5Y5,Rideau Street,Petro-Canada,-4601,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/292-rideau-street-ottawa?utm_source=G&utm_medium=lpm&utm_campaign=suncor,41,0,949,Sandy Hill,11365,"292 Rideau Street, Ottawa,K1N 5Y5",-75.68520124,45.42868836
480,Ottawa,322,K1N 5Y5,Rideau Street,Shoppers Drug Mart,-11101,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/1243,41,0,949,Sandy Hill,11365,"322 Rideau Street, Ottawa,K1N 5Y5",-75.68450813,45.42906846
2,Ottawa,100,K1L 8H5,McArthur Avenue,Loblaws,-2061,Supermarkets and traditional formats,https://www.loblaws.ca/store-locator/details/1014,36,0,940,Overbrook - McArthur,19599,"100 McArthur Avenue, Ottawa,K1L 8H5",-75.66467483,45.42943706
461,Ottawa,298,K1N 7E7,Dalhousie Street,Shoppers Drug Mart,-2724,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/1273,71,0,908,Byward Market,5382,"298 Dalhousie Street, Ottawa,K1N 7E7",-75.69180824,45.42946836
244,Ottawa,100,K1N 0A1,Murray Street,Exotic Bottega,Not Available,Independent and specialty stores,http://exoticbottega.com/,71,0,908,Byward Market,5382,"100 Murray Street, Ottawa,K1N 0A1",-75.69336014,45.42966566
29,Ottawa,333,K1N 5Y4,Rideau Street,Circle K,-9199,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/333-rideau-street/0800935?utm_source=google&utm_medium=local&utm_campaign=google-local,34,0,934,Lowertown,5917,"333 Rideau Street, Ottawa,K1N 5Y4",-75.68439083,45.42968736
434,Ottawa,382,K1N 5Y8,Rideau Street,Mergi Shop,16133666459,Independent and specialty stores,https://mergishop.com/,41,0,949,Sandy Hill,11365,"382 Rideau Street, Ottawa,K1N 5Y8",-75.68278243,45.42983056
28,Ottawa,363,K1N 5Y6,Rideau Street,Loblaws,-4731,Supermarkets and traditional formats,https://www.loblaws.ca/store-locator/details/1170,34,0,934,Lowertown,5917,"363 Rideau Street, Ottawa,K1N 5Y6",-75.68387884,45.43017856
1,Ottawa,320,K1L 5G2,McArthur Avenue,FreshCo,-5699,Supermarkets and traditional formats,https://freshco.com/flyer/?store_id=78925,36,0,940,Overbrook - McArthur,19599,"320 McArthur Avenue, Ottawa,K1L 5G2",-75.65385602,45.43024486
369,Ottawa,262,K1N 7E4,Dalhousie Street,Michel's,16132414316,Convenience stores and gas stations,Not Available,71,0,908,Byward Market,5382,"262 Dalhousie Street, Ottawa,K1N 7E4",-75.69263904,45.43049696
167,Gloucester,2636,K1B 4Z8,Innes Road,Metro,-3294,Supermarkets and traditional formats,https://www.metro.ca/en/find-a-grocery/284,66,0,904,Blackburn Hamlet,8172,"2636 Innes Road, Gloucester,K1B 4Z8",-75.56323039,45.43091726
469,Gloucester,2638, K1B 4Z5,Innes Road,Shoppers Drug Mart,-3693,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/634,66,0,904,Blackburn Hamlet,8172,"2638 Innes Road, Gloucester, K1B 4Z5",-75.56264899,45.43114006
343,Ottawa,490,K1N 8L4,Rideau Street,Quickie,-6855,Convenience stores and gas stations,https://www.quickiestores.com/,41,0,949,Sandy Hill,11365,"490 Rideau Street, Ottawa,K1N 8L4",-75.67901333,45.43136886
110,Gloucester,1980,K1J 9L3,Ogilvie Road,Walmart Supercentre,-1565,Mass merchandisers / club stores,https://www.walmart.ca/en/stores-near-me/gloucester-1158,15,0,912,Carson Grove - Carson Meadows,10694,"1980 Ogilvie Road, Gloucester,K1J 9L3",-75.61062031,45.43139436
374,Vanier,300,K1L 6P2,McArthur Avenue,Moussa Mini Market & Meat Shop,16137457900,Independent and specialty stores,https://mossa-market-meat-shop.business.site/,36,0,940,Overbrook - McArthur,19599,"300 McArthur Avenue, Vanier,K1L 6P2",-75.65588792,45.43145966
281,Gloucester,2672,K1B 4Z5,Innes Road,Circle K,-10036,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/kanata/500-hazeldean-rd-unit-20/0801033?utm_source=google&utm_medium=local&utm_campaign=google-local,66,0,904,Blackburn Hamlet,8172,"2672 Innes Road, Gloucester,K1B 4Z5",-75.56281799,45.43192556
87,Vanier,313,K1L 6P1,McArthur Avenue,Circle K,-6078,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/vanier/313-mcarthur-road/0800201?utm_source=google&utm_medium=local&utm_campaign=google-local,45,0,954,Vanier South,6759,"313 McArthur Avenue, Vanier,K1L 6P1",-75.65503482,45.43193766
414,Vanier,175,K1L 6P8,McArthur Ave.,Green Fresh,+1 613-748-1038,Independent and specialty stores,https://greenfreshsupermarketvanier.business.site/,45,0,954,Vanier South,6759,"175 McArthur Ave., Vanier,K1L 6P8",-75.66274233,45.43196056
220,Ottawa,411,K1K 1G7,McArthur Avenue,All Africa Market,-4828,Independent and specialty stores,https://africaworldmarket.ca/,45,0,954,Vanier South,6759,"411 McArthur Avenue, Ottawa,K1K 1G7",-75.64843332,45.43228656
109,Vanier,379,K1L 6N5,McArthur Avenue,MC Halal Grocery,16137446634,Independent and specialty stores,Not Available,45,0,954,Vanier South,6759,"379 McArthur Avenue, Vanier,K1L 6N5",-75.65057422,45.43230446
108,Vanier,381,K1L 6N5,McArthur Avenue,Mario's Food Centre,16137491247,Independent and specialty stores,http://www.mariosfoodcentre.com/,45,0,954,Vanier South,6759,"381 McArthur Avenue, Vanier,K1L 6N5",-75.65050682,45.43230936
283,Vanier,383,K1L 6N5,McArthur Avenue,Al-Mokhtar Food Centre,-10233,Independent and specialty stores,Not available,45,0,954,Vanier South,6759,"383 McArthur Avenue, Vanier,K1L 6N5",-75.65044562,45.43234096
361,Gloucester,1980,"K1J 9L3
",Ogilvie Road,Bulk Barn,-6714,Independent and specialty stores,https://www.bulkbarn.ca/home-en/index_deals.html,15,0,912,Carson Grove - Carson Meadows,10694,"1980 Ogilvie Road, Gloucester,K1J 9L3
",-75.60954591,45.43255546
421,Ottawa,207,K1N 5J3,Guigues Avenue,Kaz Kitchen,-4611,Convenience stores and gas stations,https://kaz576.wixsite.com/my-site,71,0,908,Byward Market,5382,"207 Guigues Avenue, Ottawa,K1N 5J3",-75.69113194,45.43266436
485,Gloucester,1980,K1J 9L3,Ogilvie Road,Rexall,-10854,Drugstores,https://www.rexall.ca/storelocator/store/1156,15,0,912,Carson Grove - Carson Meadows,10694,"1980 Ogilvie Road, Gloucester,K1J 9L3",-75.60982461,45.43285946
344,Ottawa,596,K1N 6A2,Rideau St,Hasty Market,16135621099,Convenience stores and gas stations,http://hastymarketcorp.com/,41,0,949,Sandy Hill,11365,"596 Rideau St, Ottawa,K1N 6A2",-75.67543523,45.43287656
